Precio,Terreno,Construido,Año_Construccion,densidad_barrio,colegio_15m,jardin_15m,trabajo_15m
1904,429,122,1950,23.625941,0,1,0
1590,128,69,2010,215.052449,0,1,0
2794,460,241,1960,139.137126,0,1,0
13088,430,256,1990,47.580825,0,1,0
1500,109,43,1994,248.83121,0,1,0
2741,240,70,1971,41.073774,0,1,1
4416,286,155,1976,24.987014,0,1,0
1455,222,98,1952,131.558023,0,1,0
4799,287,62,1972,75.331065,0,1,0
1147,87,56,2002,251.910035,0,1,0
3786,270,80,1951,77.590809,1,1,0
6520,240,140,2008,24.518096,0,0,0
1258,172,49,2007,62.430708,0,0,0
2163,140,85,2009,43.612511,0,1,0
1112,135,75,1982,177.620859,0,1,0
3000,153,90,2008,116.825981,0,0,0
2560,255,100,1972,31.889303,0,1,0
1549,224,62,2007,150.832528,0,1,0
1762,148,95,2000,194.500744,0,1,0
1437,137,56,1992,207.108185,0,1,0
2650,755,253,1999,10.233189,0,0,0
3095,320,129,2007,42.537649,0,0,0
2156,140,85,2009,43.612511,0,1,0
1078,134,59,1997,186.792859,0,1,0
1629,161,76,2002,174.349909,0,0,0
2405,320,103,1937,24.864621,0,1,0
3770,886,250,1920,32.408051,0,1,0
3298,349,133,1972,49.242716,0,1,0
7600,404,144,1965,55.682379,0,1,0
4788,288,139,2003,42.3598,0,0,0
1117,130,48,1990,221.81974,0,1,0
2040,160,48,1995,162.432439,0,1,0
2000,176,56,1989,114.803856,0,1,0
2500,162,94,2002,85.873388,0,1,0
8500,471,854,1947,427.638703,0,1,1
1110,118,75,2005,276.179238,0,1,0
1590,309,132,1936,106.023364,0,1,0
1084,145,42,1970,147.571365,0,1,0
2240,125,86,2010,60.262893,0,1,0
1146,131,96,2002,225.847516,0,1,0
1394,165,59,2008,159.568331,0,0,0
12904,608,140,1968,134.017885,1,1,0
1240,128,94,1998,163.021971,0,1,0
1736,350,50,1970,101.657296,0,1,0
5151,370,135,1992,6.349797,0,0,0
2882,254,121,2005,95.270595,0,0,0
3011,220,87,2013,144.979785,0,1,0
2820,176,85,2006,42.537649,0,0,0
2216,166,104,1994,30.756651,0,0,0
1725,117,73,2005,187.399884,0,1,0
2760,187,123,2006,185.554877,0,1,0
3200,263,110,1996,105.153298,0,1,0
1650,112,60,2011,84.665589,0,0,0
2095,333,111,1963,124.278193,0,1,0
1076,132,46,1990,208.627974,0,1,0
1178,145,46,1991,203.346146,0,1,0
3505,250,144,1970,157.740099,0,1,0
2626,250,117,1998,129.33515,0,1,0
5359,203,110,1964,332.834974,1,1,0
2425,144,95,2007,210.048489,0,1,0
1735,117,67,2011,139.874871,0,0,0
1060,130,48,1987,228.565496,0,1,0
22500,1020,568,1984,24.890489,1,0,0
1558,114,67,2008,218.775171,0,1,0
14000,1277,300,2005,15.530191,0,0,0
1320,100,113,2008,269.642933,0,1,0
1166,194,100,1998,146.657758,0,1,0
1625,115,83,2005,188.580898,0,1,0
1300,125,53,1994,238.261142,0,1,0
1570,145,147,1998,205.665441,0,1,0
20568,794,213,2003,24.557079,0,0,0
5266,348,213,2006,70.46737,1,1,0
1203,270,134,1998,15.626841,0,1,0
1513,113,109,2009,452.594832,0,1,0
1878,165,64,1987,61.436039,0,1,0
1332,170,59,1987,169.03095,0,1,0
7581,360,214,1995,10.413763,0,1,0
2328,300,70,1968,94.667175,0,1,0
2187,160,79,2001,201.201555,0,1,0
9700,363,198,2001,62.044212,1,1,0
5826,345,136,1935,42.167171,0,1,1
7211,180,162,1988,239.536505,0,1,1
3500,203,88,1974,123.544965,0,1,0
6819,468,111,1953,62.651957,0,1,0
1905,109,73,2011,55.969603,0,0,0
1302,132,110,2006,279.269992,0,1,0
10859,1020,167,1965,90.197026,0,1,0
1181,101,86,1998,288.329487,0,1,0
1456,128,87,1994,154.993561,0,1,0
3500,291,121,2005,42.537649,0,0,0
2516,249,103,1997,108.290348,0,1,0
3462,189,109,1987,173.225698,0,1,1
1485,80,69,2003,327.240487,0,1,0
1490,119,66,2009,84.665589,0,0,0
1879,159,60,1997,163.911983,0,1,0
2606,384,70,1948,70.940893,0,1,0
10733,294,162,1979,108.884724,0,1,0
1400,135,84,2002,284.736569,0,1,0
2465,140,112,2008,177.026852,0,1,0
1583,780,36,1984,60.909149,0,1,0
1172,88,66,2006,310.966667,0,1,0
1647,139,68,2003,52.132048,0,1,1
1719,130,83,2009,67.520009,0,1,0
2045,319,69,1965,77.962624,0,1,0
5942,286,83,1962,63.310015,0,1,0
1396,60,67,1998,444.848133,0,1,0
1265,165,64,1978,175.497569,0,1,0
2099,207,85,2005,235.274737,0,1,0
1092,258,75,1994,118.889692,0,1,0
1730,125,81,2008,33.978921,0,1,0
1823,191,83,1998,124.359606,0,1,0
5399,340,140,2007,101.988462,0,1,0
3179,253,124,1951,53.33563,0,1,0
4198,255,140,2005,120.091029,0,1,0
4500,286,123,1985,84.730874,0,1,0
5453,257,126,1984,92.392179,0,1,0
1200,126,72,2005,163.96738,0,1,0
1525,170,126,1956,305.423192,1,1,0
1311,110,47,1993,399.726564,0,1,0
1058,109,59,1997,312.831333,0,1,0
2767,200,99,1991,148.373574,0,1,0
3724,162,92,1998,99.498239,0,1,0
2617,178,74,1987,76.370471,0,1,0
1965,255,45,1968,107.615655,0,1,0
5272,269,260,2002,86.535673,0,1,0
1500,157,59,2011,3.314876,0,1,0
13507,918,280,2008,14.86577,0,0,0
3822,252,134,1974,84.841082,0,1,0
4006,385,76,1950,79.499751,0,1,0
7815,475,98,1973,61.774489,1,1,0
10186,461,139,1997,71.326365,0,1,0
1333,147,74,2008,220.356353,0,1,0
1950,126,74,2006,185.554877,0,1,0
1490,100,64,2002,213.529054,0,1,0
1291,408,74,1995,75.573159,0,1,0
3093,206,131,2006,101.316727,0,1,0
1968,121,81,2008,42.323901,0,1,0
2400,425,70,1965,114.497113,0,1,0
1312,180,61,1992,125.00123,1,1,0
1080,131,55,1986,26.19748,0,1,0
1972,147,85,2010,180.183349,0,1,0
6660,495,140,2013,2.737282,0,0,0
1275,175,56,2008,101.887313,0,0,0
1386,143,47,1992,208.333328,0,1,0
23000,1248,436,2006,18.080327,1,0,0
1019,84,48,1995,302.053937,0,1,0
2133,435,54,1990,102.28667,0,0,0
6912,210,60,1977,193.091786,0,1,0
1436,200,77,1980,137.353941,0,1,0
1600,91,66,2008,181.668592,0,1,0
1688,153,90,2004,137.095812,0,0,0
1263,126,84,1999,215.489582,0,1,0
1312,181,30,1986,167.124125,0,1,0
1916,198,72,1993,123.668485,0,1,0
2704,281,166,1943,171.305669,0,1,0
1024,162,54,1982,141.895212,0,1,0
2140,136,71,2012,8.285758,0,0,0
1840,100,78,2006,81.671164,0,0,0
1178,204,150,1983,149.68645,0,1,0
1050,101,78,2006,81.671164,0,0,0
4033,370,119,1938,71.695289,0,1,0
6305,481,140,2012,2.737282,0,0,0
2595,140,85,2010,23.874804,0,1,0
1071,130,63,1981,184.078556,0,1,0
2313,154,88,2012,95.734177,0,1,0
1149,133,47,1993,214.770808,0,1,0
2700,420,95,2001,91.419588,0,1,0
2002,135,86,2008,165.850629,0,1,0
1164,92,76,2009,337.523256,0,1,0
1728,167,82,2010,175.331909,0,0,0
2047,151,88,2009,94.289582,0,0,0
1286,157,47,1993,190.069454,0,1,0
3126,151,118,2003,135.886841,0,1,0
1833,129,76,2009,200.754757,0,1,0
6106,420,108,1955,20.176544,0,1,0
1239,142,62,2000,196.423332,0,1,0
2035,110,57,2011,62.430708,0,0,0
1655,162,62,1996,130.815873,0,1,0
2300,210,126,1966,106.50079,0,1,0
7454,263,145,2011,170.231629,0,1,0
7546,488,140,2013,2.737282,0,0,0
2656,214,100,2002,89.906055,0,1,0
6454,470,140,2013,2.737282,0,0,0
2134,151,92,2010,30.756651,0,0,0
3646,272,140,1999,116.698819,0,1,0
1930,135,84,2002,140.385424,0,1,0
2700,225,108,2003,137.095812,0,0,0
3616,240,94,1985,86.956266,0,1,0
1066,114,46,1995,302.332219,0,1,0
6895,620,211,2010,50.093086,1,1,0
2198,288,147,1974,60.181977,0,1,0
4925,330,109,1970,91.972247,0,1,0
5911,395,110,1980,108.464323,0,1,0
1690,122,56,2004,227.600675,0,1,0
16500,881,256,1948,78.68659,1,1,0
2436,310,75,1994,103.114556,0,1,0
6590,530,140,2012,2.737282,0,0,0
15000,1463,226,1995,6.600309,0,0,0
17952,202,86,1998,74.285435,0,1,0
1245,78,58,2008,298.864981,0,0,0
3100,216,108,2009,116.825981,0,0,0
5768,254,92,1962,81.228901,1,1,0
8396,364,158,1985,61.278093,0,1,0
1172,160,75,1983,142.98174,0,1,0
1255,100,78,1968,205.754851,0,1,0
14120,810,255,1997,36.746091,0,1,0
4207,325,263,1950,187.314412,0,1,0
32489,960,321,1974,49.190471,1,1,0
2293,154,72,2012,2.714217,0,0,0
1297,200,55,1974,111.947708,0,1,1
1346,258,112,1983,46.450263,0,1,0
1407,163,54,1986,191.302311,1,1,0
13500,563,226,1994,33.080911,0,1,0
1969,208,69,1996,95.721776,0,1,0
5698,345,190,1936,157.076628,1,1,0
2102,125,83,2012,67.520009,0,1,0
2658,360,36,1967,75.617918,0,1,0
1139,109,45,1981,223.384493,0,1,0
16000,2000,182,1987,60.280735,0,1,0
3275,296,209,1982,98.45575,0,1,0
1612,102,83,2000,137.459465,0,1,0
1121,253,137,1999,153.319763,0,1,0
1563,132,127,2004,200.47516,0,1,0
7533,412,178,1944,168.141101,0,1,0
1001,120,47,1996,248.086679,0,1,0
3211,518,197,2001,11.201619,0,1,0
3784,223,84,1987,93.153608,0,1,0
3952,340,130,1982,52.214746,0,1,0
3321,230,82,2002,265.178602,1,1,0
6205,225,110,1963,328.248685,0,1,0
1326,210,96,1975,125.79312,0,1,0
1270,125,49,2011,50.719334,0,0,0
1301,197,46,1984,147.183643,0,1,0
2660,267,92,1999,112.965531,0,1,0
1413,133,56,1992,235.891288,0,1,0
1410,112,60,2012,16.20699,0,0,0
1200,150,88,2003,185.083227,0,1,0
21873,767,276,1995,41.923309,1,1,0
1320,89,60,2010,2.751447,0,1,0
1086,162,7,1985,249.069032,0,1,0
2312,149,89,2011,95.734177,0,1,0
1413,172,64,1970,161.534284,0,1,0
1228,214,123,2012,121.079946,0,1,0
6854,640,204,1986,43.57485,0,1,0
1085,72,40,1992,322.126149,0,1,0
1040,120,51,1986,204.159943,0,1,0
1458,1000,168,1967,69.506779,0,1,0
2123,166,62,1981,121.734445,0,1,1
11550,620,139,1993,35.83533,0,1,0
12782,1661,100,2009,18.253634,1,0,0
7193,415,183,2003,62.044212,1,1,0
1422,214,76,1973,77.785522,0,1,0
1167,156,50,1994,166.204001,0,1,0
1820,139,78,2009,81.671164,0,0,0
3300,84,78,2005,207.38966,0,0,0
3940,377,132,1985,86.464861,0,1,0
1975,173,79,1973,149.214504,0,1,0
2200,151,91,1999,149.77631,0,0,0
1469,111,67,1990,214.246605,0,1,0
1010,120,47,1996,244.132585,0,1,0
3738,493,105,1962,82.517312,0,1,0
3619,239,103,1998,92.389195,0,1,0
1468,199,65,1994,155.541114,0,1,0
1139,125,47,1994,174.417207,0,1,0
1450,224,103,1950,84.445956,0,1,0
21031,176,71,1989,144.753018,0,1,0
1031,138,69,1954,163.160558,0,1,0
16500,1003,312,1986,39.965354,1,0,0
4501,179,110,1957,142.802722,0,1,0
12800,338,128,1956,77.688489,0,1,0
13312,521,208,1997,27.448259,0,1,0
2476,214,203,1998,124.674919,0,1,0
1385,138,113,2011,182.599261,0,1,0
6005,276,140,2009,5.004361,0,0,0
1482,116,67,2009,139.357677,0,1,0
1224,122,73,2003,245.161505,0,0,0
1284,150,130,1982,186.30515,0,1,0
1313,176,83,2005,140.848752,0,1,0
1239,134,59,2002,186.792859,0,1,0
2595,229,112,2011,177.026852,0,1,0
7228,263,96,2000,43.783938,0,1,0
5230,783,282,1993,35.014535,1,1,0
1854,119,73,2011,67.520009,0,1,0
1547,141,91,1984,183.251417,0,1,0
1221,154,40,1985,206.723467,0,1,0
1410,129,48,2004,251.345374,0,1,0
2000,275,97,1998,157.600551,0,1,0
11112,1007,307,1991,28.25135,0,1,0
2800,182,98,2005,127.052654,0,1,0
2150,132,90,2005,276.179238,0,1,0
1406,185,54,1992,169.845657,0,1,0
1296,123,55,2011,16.20699,0,0,0
6449,452,104,1956,67.761874,0,1,0
2459,262,88,2010,136.18021,0,1,0
2413,194,98,2010,143.490517,0,1,0
11998,810,163,1987,36.746091,0,1,0
1121,135,56,1945,73.349314,0,1,0
1173,134,49,2008,139.874871,0,0,0
1370,115,56,1965,228.560915,0,1,0
1192,139,46,1988,198.461378,0,1,0
1780,235,70,1996,138.904938,0,1,1
5373,404,129,2012,34.592071,0,1,0
1864,123,73,2011,45.115821,0,0,0
1373,238,100,2003,135.100086,0,1,0
5800,141,123,1960,78.68659,1,1,0
1772,320,90,1965,162.042763,0,1,0
1483,129,77,1990,198.841522,0,1,0
5864,461,101,1974,53.723405,0,1,0
9616,370,168,1979,40.604677,0,1,0
3868,284,140,1996,108.216445,0,1,0
7673,563,153,1943,47.849068,0,1,0
1010,125,45,1992,331.491616,0,1,0
3569,264,108,2001,69.89356,0,1,0
1108,79,51,2004,168.140436,0,1,0
1313,3280,106,2000,5.359511,0,0,0
3018,240,114,1990,101.434652,0,1,0
1770,130,68,1999,198.176771,0,1,0
2410,228,98,2010,157.703948,0,1,0
1185,171,52,1994,137.459465,0,1,0
1528,144,54,1995,189.317231,0,1,0
3314,200,93,2004,154.620261,0,1,0
2873,631,111,1955,69.064041,0,1,0
2240,122,90,2008,110.532328,0,1,0
1376,199,65,1994,131.21987,0,1,0
6448,615,193,2005,48.563568,0,0,0
1031,80,49,2000,329.419619,0,1,0
2577,250,103,1997,104.680294,0,1,0
1500,262,55,1977,103.814689,0,1,0
6102,510,230,1942,142.519287,0,1,0
3042,348,174,1997,93.531642,0,1,0
5860,506,140,2011,27.887776,0,0,0
2290,134,113,1997,150.297666,0,1,0
6900,200,93,1993,165.440994,0,1,0
1367,722,197,1998,256.880113,0,1,0
1550,242,71,2007,149.11401,0,0,0
2414,123,93,2012,173.314005,0,1,0
2282,134,108,2001,138.871711,0,1,0
3712,378,127,1996,83.568901,0,1,0
8176,320,154,1970,80.126084,0,1,0
2302,204,87,2007,164.261487,0,1,0
1430,180,139,1999,220.486583,1,1,0
7336,252,164,1988,101.175964,1,1,0
1206,140,54,2002,333.330993,0,1,0
1307,233,89,1953,94.667175,0,1,0
3425,171,126,2004,91.156179,0,1,0
1130,263,84,1998,179.537734,0,1,0
1251,150,57,2001,145.735322,0,1,0
1545,90,71,2008,336.744073,0,1,0
1105,150,104,1972,155.046855,0,1,0
1006,233,161,2001,134.724155,0,1,0
1093,240,143,1998,94.822008,0,1,0
1989,247,70,1996,123.597196,0,1,0
1546,400,102,1925,62.270501,0,1,0
1006,162,134,1998,143.253062,0,1,0
1102,112,46,1993,273.198822,0,1,0
7540,584,164,2013,2.737282,0,0,0
2590,210,89,2011,95.734177,0,1,0
3289,886,250,1920,32.408051,0,1,0
1036,226,68,1981,109.281975,0,1,0
4355,182,133,1982,77.863678,0,1,0
5007,286,144,1986,69.726526,0,1,0
1290,128,57,2008,171.046549,0,1,0
1249,109,54,1993,258.382084,0,1,0
13154,1330,408,1991,16.689565,1,0,0
